id,title,caption,topic,country
1359,تصادم قطارين في محافظة الغربية يخلّف عشرات المصابين ويوقف حركة السكك الحديدية,سيارات إسعاف وأطقم إنقاذ تهرع لموقع الحادث بين قريتي كفر الزيات والسنطة وسط تجمهر المواطنين (وكالة أنباء الشرق الأوسط),حوادث,مصر
1360,الكويت تطلق أول مركز وطني لعلاج اضطرابات الأكل بين المراهقين,فريق طبي كويتي يستقبل أول دفعة من المراجعين في المركز الحديث لعلاج اضطرابات الأكل بمستشفى الرازي (الصحافة الكويتية),صحة,الكويت
1361,وفاة 6 أشخاص إثر انقلاب قارب صيد تقليدي قبالة سواحل تاجورة في جيبوتي,عناصر من خفر السواحل الجيبوتي يسحبون قارباً مقلوباً من بين الأمواج بالقرب من ميناء تاجورة، وسط تجمع سكان محليين قلقين (وكالة الأنباء الجيبوتية),حوادث,جيبوتي
1362,قطر تضاعف صادراتها من التمور العضوية إلى أوروبا مع بداية موسم الحصاد,مزارعون قطريون أثناء جمع التمور العضوية في أحد بساتين مدينة الشحانية شمال غرب الدوحة (رويترز),اقتصاد,قطر
1363,"وزارة التربية الإماراتية تعلن عن مبادرة ""المعلم الزائر"" لتعزيز تدريس اللغات الأجنبية في المدارس الحكومية",مجموعة من الطلاب الإماراتيين يتفاعلون مع معلمة أجنبية أثناء حصة لتعليم اللغة الفرنسية في مدرسة حكومية بمدينة العين (وكالة أنباء الإمارات),تعليم,الإمارات
1364,شبح الهجرة يخيّم على قرى عكار بعد تراجع فرص العمل,شباب من إحدى قرى عكار يجتمعون في مقهى شعبي يناقشون خياراتهم وسط تزايد أعداد المهاجرين إلى الخارج (الجزيرة),مجتمع,لبنان
1365,مدارس سبها تعود للافتتاح التدريجي بعد انقطاع الكهرباء الطويل,تلاميذ يجلسون في ساحة مدرسة تحت أشعة الشمس بانتظار بدء الدروس وسط أجواء حارة (رويترز),تعليم,ليبيا
1366,احتجاجات في البصرة للمطالبة بتحسين البنية التحتية وتوفير فرص العمل,متظاهرون عراقيون يرفعون لافتات أمام مبنى المحافظة وسط انتشار أمني مكثف في شوارع البصرة (رويترز),سياسة,العراق
1367,مستشفيات سبها تواجه نقصاً حاداً في الأدوية الأساسية مع تزايد الحالات الطارئة,ممرضون في قسم الطوارئ بمستشفى سبها المركزي يعملون لساعات إضافية وسط ازدحام المرضى ونقص الإمدادات الطبية (رويترز),صحة,ليبيا
1368,قطر تطلق مبادرة وطنية لتعزيز الدمج الاجتماعي للأشخاص ذوي الإعاقة في سوق العمل,مجموعة من الشباب والشابات من ذوي الإعاقة يشاركون في ورشة تدريبية داخل مركز مجتمعي حديث في الدوحة (الجزيرة),قضايا اجتماعية,قطر
1369,السعودية تدشن أول محطة لتحويل النفايات إلى طاقة في المنطقة الشرقية,مسؤولون سعوديون يزيحون الستار عن لوحة تدشين أمام منشآت المحطة الجديدة المجهزة بأبراج وتقنيات حديثة (واس),اقتصاد,السعودية
1370,موجة استثمارات جديدة في الطاقة الشمسية تدفع بتوسيع مصانع ألواح الطاقة بصعيد مصر,عمال يثبتون ألواحاً شمسية في حقل جديد للطاقة بمحافظة قنا (رويترز),اقتصاد,مصر
1371,سلطنة عُمان تطلق برنامجاً وطنياً لمكافحة السمنة بين الأطفال عبر المدارس والمؤسسات الصحية,ممرضات عمانيات يشرفن على قياس مؤشرات النمو الصحية لطلاب إحدى المدارس في مسقط ضمن حملة توعوية موسعة (وزارة الصحة العمانية),صحة,عُمان
1372,قطر تطلق أول منصة محلية لمراقبة جودة الإنترنت في الأحياء السكنية,مهندسون قطريون يراجعون بيانات الأداء داخل مركز عمليات الشبكة التابع لإحدى شركات الاتصالات بالدوحة (الشرق القطرية),تقنية,قطر
1373,قطر تطلق حملة وطنية لحماية السلاحف البحرية على شواطئ خور العديد,متطوعون قطريون يجمعون أعشاش السلاحف المهددة بالانقراض بعناية على رمال خور العديد ضمن جهود الحفاظ على التنوع البيولوجي (وزارة البيئة القطرية),بيئة,قطر
1374,تسجيل نفوق أعداد غير مسبوقة من طيور «النورس» على شاطئ بانياس بسبب تلوث نفطي,طيور نافقة ملقاة على رمال شاطئ بانياس شمال غرب سوريا مع آثار بقع زيتية داكنة تظهر في الخلفية (وكالة سانا),بيئة,سوريا
1375,انطلاق سباق السيارات الكهربائية الأول من نوعه في صحراء ليوا بالإمارات,متسابقون يستعدون للانطلاق وسط كثبان رملية ذهبية خلال فعاليات سباق السيارات الكهربائية في ليوا (الاتحاد),رياضة,الإمارات
1376,خطة لإعادة تأهيل غابة «عراد» في المحرق تعيد الأمل للتنوع البيولوجي في البحرين,عمال بيئة يزرعون شتلات محلية في مناطق متضررة من غابة عراد بمدينة المحرق، البحرين، ضمن حملة وطنية للتشجير (وكالة أنباء البحرين),بيئة,البحرين
1377,موجة حرّ غير مسبوقة تضرب سوس وأكادير وتحذيرات من أزمة مياه حادة الصيف المقبل,حقول زراعية شبه جافة بمحاذاة سد المسيرة قرب أكادير مع ظهور تشققات في الأرض (وكالة أنباء المغرب العربي),بيئة,المغرب
1378,إطلاق أول منصة إماراتية لتداول العملات الرقمية وفق الشريعة الإسلامية,شعار المنصة الجديد يظهر على واجهة إحدى البورصات الرقمية في دبي (وام),تقنية,الإمارات
